"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40012628,,"Busy Bees Killarney Heights Pty Ltd","Bliss Early Learning Killarney Heights","PO BOX 63",NUNDAH,QLD,4012,25/09/2017,
PR-40012634,,"AEG Hammond Pty Ltd as Trustee for AEG Hammond Unit Trust",,"PO Box 650",MUDGEERABA,QLD,4213,12/11/2017,
PR-40012663,,"Melita Judith Jones-Fisher",,"85 Southlake Dr","VARSITY LAKES",QLD,4227,10/10/2017,
PR-40012709,,"GREEN LEAVES (QLD8) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,03/11/2017,
PR-40012739,,"Future Leaders Early Learning Pty Ltd",,"PO BOX 34",SPRINGWOOD,QLD,4127,06/10/2017,
PR-40012762,,"Chubby Cheeks Family Day Care Pty Ltd ATF A and B Kapoor Family Trust",,"1 Mount Roberts St","PARK RIDGE",QLD,4125,23/11/2017,
PR-40012801,,"Australian Institute of Accreditation Pty Ltd","Australian Institute of Accreditation","66 Kentville St",MITCHELTON,QLD,4053,12/10/2017,
PR-40012804,,"Alchemy Properties PTY LTD ATF Alchemy Investments Trust","Kids & Co Moore Park Beach","The Business Centre, 111 Musgrave Street","NORTH ROCKHAMPTON",QLD,4701,12/10/2017,
PR-40012829,,"Green Leaves (QLD9) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,03/11/2017,
PR-40012831,,"GREEN LEAVES (VIC7) EARLY LEARNING CENTRES PTY LTD",,"PO Box 549",BULIMBA,QLD,4171,03/11/2017,
PR-40012868,,"KALEIDOSCOPE OPERATIONS PTY LTD","Little + Co Early Learning","24 Shakespeare St",BULIMBA,QLD,4171,04/01/2018,
PR-40012897,,"Jimboomba CC Properties Pty Ltd ATF Jimboomba CC Properties Trust","The Learning Garden Child Care Centre and Kindergarten","PO Box 4980","GOLD COAST MC",QLD,9726,23/10/2017,
PR-40035391,,"PLAYING ALL DAY PTY LTD","Bayside Early Learners","113 BEACH RD",URRAWEEN,QLD,4655,07/11/2023,
PR-40035494,,"ARK CHILDCARE (ND) 1 PTY LTD","Ark Childcare (ND) 1 Pty Ltd","6 Poinsettia Cres",CALAMVALE,QLD,4116,09/10/2023,
PR-40035514,,"Ark Childcare 1 Pty Ltd","Ark Childcare 1 Pty Ltd","6 Poinsettia Cres",CALAMVALE,QLD,4116,27/10/2023,
PR-40035631,,"ASHTON'S PLACE CHILDCARE PTY LTD","Ashton's Place Immersive Learners","13 Benowa Rd",SOUTHPORT,QLD,4215,09/11/2023,
PR-40035647,,"TTP MANAGEMENT PTY LTD","MINI ACADEMY EARLY LEARNING","PO Box 1258",CARINDALE,QLD,4152,23/11/2023,
PR-40035677,,"BCP VENTURES PTY LTD","Nurture Early Learning","99 State Farm Rd",BILOELA,QLD,4715,01/12/2023,
PR-40035846,,"First 5 Years Biloela Pty Ltd","First5Years Biloela","HALL BROWNS ACCOUNTANTS, Level 1, 112 Barry Parade","FORTITUDE VALLEY",QLD,4006,16/11/2023,
PR-40035948,,"EVOLVING MINDS EARLY LEARNING PTY LTD","Evolving Minds Early Learning","PO BOX 1514",MILTON,QLD,4064,16/11/2023,
PR-40035998,,"NEST MONTESSORI CHILDREN'S HOUSE PTY LTD","Nest Montessori Children's House","75 Elkhorn St",ENOGGERA,QLD,4051,21/12/2023,
PR-40036050,,"Pumpkin Pies Little Learners Pty Ltd ATF K.T Trust",,"51 Warrina Crescent","BURLEIGH WATERS",QLD,4220,17/04/2024,
PR-40036109,,"KPSMKS2017 PTY LTD ATF SOMANI2017 FAMILY TRUST",,"710/1 Aspinall Street",NUNDAH,QLD,4012,18/12/2023,
PR-40036203,,"BELIEVE EDUCATION HOLDINGS PTY LTD","Believe Early Education","PO Box 6613","GOLD COAST MC",QLD,9726,20/12/2023,
PR-40036247,,"NOVARIA KINDERCARE PTY LTD",,"Corner of Falcon and Marian Street","MT ISA",QLD,4825,21/12/2023,
PR-40036250,,"SHELDON COLLEGE",,"Lot 5 Taylor Road",", SHELDON",QLD,4157,30/10/2024,
PR-40036252,,"CANOPY ORMISTON PTY LTD","Canopy Early Education Ormiston","PO Box 930","SPRING HILL",QLD,4004,19/12/2023,
PR-40036313,,"ICHILDCARE MANAGEMENT PTY LTD AS TRUSTEE FOR EARLY LEARNING MANAGEMENT TRUST",,"U 1  9 Barnett Pl",MOLENDINAR,QLD,4214,14/02/2024,
PR-40036327,,"CANOPY DAKABIN PTY LTD","canopy Early Education Dakabin","PO Box 930","SPRING HILL",QLD,4004,19/12/2023,
PR-40036341,,"29th Edge Pty Ltd ATF 29th Edge Unit Trust","29th Edge Pty Ltd ATF 29th Edge Unit Trust","PO BOX 952","SOUTHPORT BC",QLD,4215,15/12/2023,
PR-40036349,,"25th Edge Pty Ltd ATF 25th Edge Unit Trust","25th Edge Pty Ltd ATF 25th Edge Unit Trust","PO BOX 952","SOUTHPORT BC",QLD,4215,15/12/2023,
PR-00006710,,"Toowoomba Christian Parent Controlled Day School Association Inc","Glenvale Christian School","623-661 Boundary Street",GLENVALE,QLD,4350,28/03/2012,
PR-00006712,,"Gulliver Swim and Sports World Pty Ltd","Gullivers Swim and Gym","PO Box 528",OXENFORD,QLD,4210,03/04/2012,
PR-00006766,,"Rose Grange Investment Pty Ltd","Early Learning Centre Rose Grande","PO BOX 952","SOUTHPORT BC",QLD,4215,14/06/2012,
PR-40026677,,"HARMONY BROADBEACH PTY LTD",,"Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,06/08/2021,
PR-40026678,,"Harmony Burleigh Heads PTY LTD","Harmony Early Education Burleigh Heads","PO BOX 638","PARADISE POINT",QLD,4216,06/08/2021,
PR-40026679,,"HARMONY GRIFFIN PTY LTD",,"120 Siganto Drive, Suite 104 Level 1",Helensvale,QLD,4212,06/08/2021,
PR-40026698,,"HARMONY EAST BRISBANE PTY LTD",,"Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,06/08/2021,
PR-40026722,,"Mini Miracles Family Day Care Pty Ltd",,"Se 7  1-3 Helen St",HILLCREST,QLD,4118,12/08/2021,
PR-40026732,,"Little Locals South Pty Ltd","Little Locals Richlands","PO BOX 1441",MILTON,QLD,4064,05/08/2021,
PR-40026767,,"AMAZE EDUCATION GROUP BEAUDESERT PTY LTD as Trustee for AEG Beaudesert Trust","Amaze Education","PO Box 650",MUDGEERABA,QLD,4213,23/08/2021,
PR-40026769,,"KATHERINE LOUISE AUSTIN","CALMLY INTENTIONAL","121 Moreton Ave",WYNNUM,QLD,4178,25/08/2021,
PR-40026771,,"KIDSLAND ELC PTY LTD",,"124 Commodore Drive","SURFERS PARADISE",QLD,4217,04/08/2021,
PR-40026791,,"THE LEARNING TREE YEPPOON PTY LTD","The Learning Tree Yeppoon","21 Oleander Ave","SHELLY BEACH",QLD,4551,12/08/2021,
PR-40026836,,"NAZAR QLD PTY LTD as Trustee for NAZAR FAMILY TRUST",,"14 Village Dr",IDALIA,QLD,4811,27/08/2021,
PR-40026843,,"HABITAT EARLY LEARNING GROUP PTY LTD","HABITAT EARLY LEARNING GROUP PTY LTD","76 Commercial Rd, Suite 3A, Level 1",TENERIFFE,QLD,4005,03/09/2021,
PR-40026866,,"CENTRAL QUEENSLAND CHRISTIAN COLLEGE LIMITED","Kingsley College","2 Schoolhouse St",BERSERKER,QLD,4701,05/10/2021,
PR-40026916,,"BRISBANE INDEPENDENT SCHOOL INCORPORATED",,"Brisbane Independent School, 2447 Moggill Road",PULLENVALE,QLD,4069,17/01/2022,
PR-40026936,,"Chandni Kapoor",,"4 Leigh St",DREWVALE,QLD,4116,17/09/2021,
PR-40026995,,"WHOLESOME EARLY LEARNING PTY LTD","Wholesome Early Learning Pty Ltd","6 Braeside Tce",ALDERLEY,QLD,4051,19/10/2021,
PR-40027020,,"MAWE PTY LTD","brave hearts family day care","U 1  72 McLean St",GULLIVER,QLD,4812,10/12/2021,
PR-40027034,,"AATMM PTY LTD","Bundall Early Education Centre","U 2  20 Wayville Pl",ROBINA,QLD,4226,12/08/2021,
PR-40027061,,"CALM EARLY LEARNING PTY LTD","Calm Early Learning Pty Ltd","7 Columbia St","CHAPEL HILL",QLD,4069,13/09/2021,
PR-40027065,,"VOXARK PTY LTD",,"Suite 104, 33-47 Hollywell Road","BIGGERA WATERS",QLD,4216,14/09/2021,
PR-40027096,,"CENTREPOINT CHURCH (QLD) LTD","Centrepooint Curch","PO Box 249","CHERMSIDE SOUTH",QLD,4032,23/11/2021,
PR-40027100,,"Little Locals West Pty Ltd","Little Locals West Pty Ltd","5 Wienholt Street",AUCHENFLOWER,QLD,4066,03/09/2021,
PR-40027126,,"Chatterbox Dutton Park Pty Ltd","Chatterbox Early Learning and Child Care - Dutton Park","PO Box 3317","SOUTH BRISBANE",QLD,4101,03/09/2021,
PR-40027138,,"10th Edge Pty Ltd ATF 10th Edge Unit Trust","10th Edge Pty Ltd ATF 10th Edge Unit Trust","PO Box 952","SOUTHPORT BC",QLD,4215,03/09/2021,
PR-40027180,,"MOUNTAIN CREEK PRIMARY P&C ASSOCIATION","Mountain Creek OSHC","Mountain Creek State School, 51 Lady Musgrave Dr","MOUNTAIN CREEK",QLD,4557,12/10/2021,
PR-40027182,,"MUNO FAMILY DAY CARE PTY. LTD.",,"3, 16 Wacol Station Rd",WACOL,QLD,4076,08/10/2021,
PR-40027199,,"David Clarke",,"23 Jarema Dr",MUDGEERABA,QLD,4213,14/09/2021,
PR-40027208,,"The Rices Care Pty Ltd","The Rices Care Pty Ltd","21 Mirimar Cl",KARALEE,QLD,4306,12/11/2021,
PR-40027237,,"Awut Aduot Ayieny Alieu","Future Foundation family Day Care","7 Todd Ct","KEARNEYS SPRING",QLD,4350,12/10/2021,
PR-40027296,,"A B PATERSON COLLEGE LIMITED","A.B. Paterson College","A B Paterson College, 10 A B Paterson Dr",ARUNDEL,QLD,4214,08/11/2021,
PR-40027318,,"Kozy Kids GLENSIDE PTY LTD","Kozy Kids Glenside","1a Yacht St",SOUTHPORT,QLD,4215,06/10/2021,
PR-40027352,,"SR Early Learning Consultancy Pty Ltd",NA,"47 EMPEROR AV",MAROOCHYDORE,QLD,4558,25/01/2022,
PR-40027374,,"ANR DEVELOPMENTS PTY LTD as Trustee for THE RILEY FAMILY TRUST",,"133 Lowanna Drive",BUDDINA,QLD,4575,22/11/2021,
PR-40011563,,"Story House Early Learning No 8 Pty Ltd","Story House Early Learning","Level 1, 19 Corporate Drive","CANNON HILL",QLD,4170,14/07/2017,
PR-40011564,,"Story House Early Learning No 18 Pty Ltd","Story House Early Learning","Level 1, 19 Corporate Drive,","CANNON HILL",QLD,4170,14/07/2017,
PR-40011565,,"Story House Early Learning No 15 Pty Ltd","Story House Early Learning","57 Old Cleveland Rd","STONES CORNER",QLD,4120,14/07/2017,
PR-40011576,,"Belinda's Childcare Enterprise Pty. Ltd.","Belinda's Childcare Enterprise PTY. LTD.","8 Lambourne Ave","NORMAN GARDENS",QLD,4701,22/09/2017,
PR-40011634,,"SA and AW Richards Pty Ltd","Busy Butterflies Education and Care Service","9-13 Flametree Ct","CEDAR GROVE",QLD,4285,04/08/2017,
PR-40011642,,"Westerhout Developments Pty Ltd",,"PO Box 1082",STANTHORPE,QLD,4380,26/07/2017,
PR-40011661,,"Story House Early Learning No 19 Pty Ltd","Story House Early Learning","PO BOX 450","CANNON HILL",QLD,4170,14/07/2017,
PR-40011662,,"Story House Early Learning No 20 Pty Ltd","Story House Early Learning","57 Old Cleveland Rd","STONES CORNER",QLD,4120,14/07/2017,
PR-40011663,,"Story House Early Learning No 16 Pty Ltd","Sparrow Nest Early Learning No 25 Pty Ltd","PO BOX 450","CANNON HILL",QLD,4170,14/07/2017,
PR-40011664,,"Story House Development Pty Ltd","Story House Early Learning","57 Old Cleveland Rd","STONES CORNER",QLD,4120,14/07/2017,
PR-40011665,,"Story House Early Learning No 17 Pty Ltd","Story House Early Learning","57 Old Cleveland Rd","STONES CORNER",QLD,4120,14/07/2017,
PR-40011804,,"Edge Early Learning - Pimpama Pty Ltd","Edge Early Learning Pimpama","70 Cordelia St","SOUTH BRISBANE",QLD,4101,09/08/2017,
PR-40011822,,"Tamborine Mountain College Limited",,"Tamborine Mountain College, 80-86 Beacon Rd","TAMBORINE MOUNTAIN",QLD,4272,29/11/2017,
PR-40011824,,"KATE'S PLACE KINDERGARTEN & EARLY LEARNING PTY LTD","Kate's Place Kindergarten & Early Learning","206 Ramsay St","MIDDLE RIDGE",QLD,4350,01/12/2017,
PR-40011825,,"Adjana Enterprise Pty Ltd",,"389 Bonogin Rd",BONOGIN,QLD,4213,09/08/2017,
PR-40011837,,"Kiwi Kids Education and Care Pty Ltd","Kiwi Kids","10 Deer Lane",WATERFORD,QLD,4133,07/09/2017,
PR-40011859,,"York Street Early Education Pty Ltd as Trustee for The York Street EE Unit Trust",,"151 Brightview St",BURBANK,QLD,4156,15/08/2017,
PR-40011865,,"GREAT START FAMILY DAY CARE PTY LTD",,"10 Persse Rd",RUNCORN,QLD,4113,17/08/2017,
PR-40011895,,"KJ & SM Pty Ltd ATF S & K Trust",,"72 Wunburra Circle","PACIFIC PINES",QLD,4211,08/09/2017,
PR-40011914,,"LITTLE GEMS CHILD CARE & EARLY LEARNING PTY LTD","Little Gems Child Care & Early Learning Centre","PO Box 1588",MUDGEERABA,QLD,4213,31/07/2017,
PR-40011939,,"Kids Spring Pty Ltd as Trustee for Kids Spring Trust",,"PO BOX 255","CHEVRON ISLAND",QLD,4217,21/09/2017,
PR-40011948,,"BIRKDALE CHILD CARE CENTRE PTY LTD",,"PO BOX 8",UNDERWOOD,QLD,4119,09/08/2017,
PR-40011985,,"LITTLE PANDA MANAGEMENT PTY LTD",,"41 Esther St",TARRAGINDI,QLD,4121,29/08/2017,
PR-40011990,,"Platinum Early Learning Pty Ltd ATF Platinum Early Learning Trust","Platinum Early Learning Pty Ltd","PO Box 165",VIRGINIA,QLD,4014,20/10/2017,
PR-40012022,,"LongEdge Pty Ltd ATF LongEdge Unit Trust","LongEdge Pty Ltd ATF LongEdge Unit Trust","PO Box 952","SOUTHPORT BC",QLD,4215,08/09/2017,
PR-40012023,,"ADVENTURISM PTY LTD","Adventure Empire","2 Park Place",CALOUNDRA,QLD,4551,06/11/2017,
PR-40012034,,"TYKEN PTY LTD","Mother Duck Childcare & Preschool Lawnton","1 Station Rd",LAWNTON,QLD,4501,09/08/2017,
PR-40012046,,"ZAKSAW 3 PTY LTD as Trustee for The Zaksaw 3 Unit Trust",,"26 Wises Rd",BUDERIM,QLD,4556,12/10/2017,
PR-40012071,,"Raden Anah McCarthy","Happy Learning Tree","54 Zillman Rd",HENDRA,QLD,4011,18/09/2017,
PR-40012099,,"ROMAN’S PLACE FAMILY DAY CARE PTY LTD","ROMAN’S PLACE FAMILY DAY CARE PTY LTD","18 Higgins St","COLLINGWOOD PARK",QLD,4301,26/10/2017,
PR-40012125,,"Lesley Ann Greentree",1958,"U 9  1 Ray St","YORKEYS KNOB",QLD,4878,18/09/2017,
PR-40012134,,"ABORIGINAL AND TORRES STRAIT ISLANDER COMMUNITY HEALTH SERVICE BRISBANE LIMITED","Aboriginal & Torres Strait Islander Community Health Service Brisbane","55 Annerley Rd",WOOLLOONGABBA,QLD,4102,04/01/2018,
PR-40012183,,"MORETON BAY BIRALI STEINER SCHOOL ASSOCIATION INC",,"PO Box 137",BEACHMERE,QLD,4510,19/12/2017,
PR-40012231,,"Mark Andrew Ferguson ATF MT Investments Trust","Star Early Learning","PO Box 11","SOUTHPORT BC",QLD,4215,12/09/2017,
PR-40019771,,"Rochelle Sverdloff",,"5 George St",COLLINSVILLE,QLD,4804,03/06/2019,
PR-40019791,,"Evolve Early Education Pty Ltd",,"PO Box 484",OXENFORD,QLD,4210,02/07/2019,
PR-40019797,,"UNA Licence PTY LTD",,"EVANS BUILT PTY LTD SUITE 301, 45 Brisbane Road",MOOLOOLABA,QLD,4557,03/06/2019,
PR-40019816,,"SKIRVING INVESTMENTS PTY LTD",,"9 Coolcorra Ct",CARINDALE,QLD,4152,28/05/2019,
PR-40019817,,"Danielle Jackson",,"27 Boulter St",ASPLEY,QLD,4034,11/07/2019,
PR-40019834,,"SEEDLINGS EDUCATION PTY LTD",,"1 Alepine Pl","MOUNT COTTON",QLD,4165,21/05/2019,
PR-40019985,,"PBG Management Pty Ltd","PBG Management Pty Ltd","PO Box 2690",ASCOT,QLD,4007,17/07/2019,
PR-40020036,,"Bougoure Industries pty ltd","Kids Clubhouse Learn and Play Centre","167 Clifton Dr","NORTH MACLEAN",QLD,4280,28/06/2019,
PR-40020054,,"TOWNSVILLE MONTESSORI PTY LTD",,"10 MINARET WAY","MOUNT LOUISA",QLD,4814,22/07/2019,
PR-40020063,,"Helen Louise McGuire","Whitsunday Montessori","PO Box 809",CANNONVALE,QLD,4802,22/07/2019,
PR-40020119,,"Australian Higher Education Committee Pty. Ltd.",AHEC,"U 5  5-11 Noel St","SLACKS CREEK",QLD,4127,30/10/2019,
PR-40020175,,"HARMONY CORINDA PTY LTD","HARMONY EARLY LEARNING JOURNEY CORINDA","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,09/08/2019,
PR-40020200,,"W AGUIAR & P FERREIRA TURA",,"37 Wrigley St",MAROOCHYDORE,QLD,4558,08/07/2019,
PR-40020232,,"Kara Lee Wilkinson",,"282 Nanango Brooklands Rd",NANANGO,QLD,4615,11/10/2019,
PR-40020238,,"PEOPLE POWER SERVICES LTD","People Power Kids","6 Davidshone Cl",DOOLANDELLA,QLD,4077,19/09/2019,
PR-40020255,,"Andrew Evans",,"Woodys Place, 1-5 Gordon St",AYR,QLD,4807,08/10/2019,
PR-40020262,,"BETCASCANKLA PTY LTD","Goodlife Kindergarten & Child Care","40 Robert Stanley Dr","MOUNT WARREN PARK",QLD,4207,17/09/2019,
PR-40020272,,"PIMPAMA ENTERPRISE PTY LTD","Rochedale Kids ELC","PO Box 1130","SUNNYBANK HILLS",QLD,4109,13/09/2019,
PR-40020273,,"Craimas Pty Ltd","Enchanted Forest Early Learning - Murrumba Downs","4 Crake Pl","MANGO HILL",QLD,4509,04/09/2019,
PR-40020310,,"Makkah Investments Pty Ltd as Trustee for The Makkah Investments Trust","Griffin Kids Early Learning Centre","Se 8  107 Miles Platting Rd","EIGHT MILE PLAINS",QLD,4113,13/09/2019,
PR-40020311,,"VESTA ASHMORE PTY LTD","Sanctuary Early Learning Adventure Ashmore","PO Box 779","SANCTUARY COVE",QLD,4212,05/07/2019,
PR-40020319,,"Redland Investments Pty Ltd as Trustee for The Redland Investments Trust","Dakabin Kids Early Learning Centre","PO Box 1130","SUNNYBANK HILLS",QLD,4109,13/09/2019,
PR-40020323,,"N S M Childcare Pty Ltd as Trustee for The Z A Z S Childcare Trust","Kids On Handford Early Learning Centre","PO Box 1130","SUNNYBANK HILLS",QLD,4109,13/09/2019,
PR-40020324,,"Moggill Investments Pty Ltd as Trustee for The Moggill Investments Trust",,"PO Box 1130","SUNNYBANK HILLS",QLD,4109,13/09/2019,
PR-40020393,,"Deanne Farquharson","Heart & Hands Early Education and Care","26 Magellan Cres","SIPPY DOWNS",QLD,4556,17/09/2019,
PR-40020475,,"Jimboomba Enterprises Pty Ltd","Jimboomba Enterprises Pty Ltd","20-24 Doyle Rd","SOUTH MACLEAN",QLD,4280,17/09/2019,
PR-40020512,,"SEASHELLS EARLY LEARNING PTY LTD",,"PO Box 4015",ELANORA,QLD,4221,27/11/2019,
PR-40020524,,"TREEHOUSE EARLY LEARNING MANLY PTY LTD",,"103 Duporth Ave",MAROOCHYDORE,QLD,4558,01/08/2019,
PR-40020541,,"Tylis Pty Ltd","Tylis Pty Ltd","30 Harvey St",STRATHPINE,QLD,4500,30/08/2019,
PR-40020548,,"Kaleidoscope Operations No. 2 Pty Ltd","Kindred Early Education","163 Richmond Rd",MORNINGSIDE,QLD,4170,09/10/2019,
PR-40020567,,"Little Wonderz Academy Pty Ltd as Trustee for Little Wonderz Trust","Little Wonderz Academy Pty Ltd","15 Polynesia Ave","PACIFIC PINES",QLD,4211,07/02/2020,
PR-40020569,,"Leanne Aldridge","KINDY PARK PTY LTD","15 Glyn St",COORPAROO,QLD,4151,16/08/2019,
PR-40020591,,"Annemie Hamilton",,"7615 Fairway Bvd","HOPE ISLAND",QLD,4212,16/08/2019,
PR-40023631,,"MANAGEMENT EXCELLENCE SERVICES PTY LTD","Kids Care Club","PO BOX 89","EVERTON PARK",QLD,4053,19/08/2020,
PR-40023683,,"CCC OPERATIONS HOLDING PTY LTD","CCC Operations Holdings Pty Ltd","U 21a  76 Doggett St",NEWSTEAD,QLD,4006,28/08/2020,
PR-40023710,,"ELITE HOLDINGS NO. 1 PTY LTD",,"PO Box 178","CANNON HILL",QLD,4170,21/08/2020,
PR-40023720,,"MODERN FAMILY HOME DAY CARE PTY. LTD.","Modern Family Early Learning","41 Dale St",BURPENGARY,QLD,4505,31/08/2020,
PR-40023746,,"Neha Gaur",,"92 Panorama Dr",SPRINGFIELD,QLD,4300,08/09/2020,
PR-40023764,,"ROO'S RETREAT EARLY LEARNING PTY LTD","ROO'S RETREAT EARLY LEARNING","57 PICNIC CREEK DRIVE",COOMERA,QLD,4209,23/09/2020,
PR-40023834,,"Belgian Gardens Primary P&C Association","Belgian Gardens Primary P&C Association","Belgian Gardens State School, 43 Potts St","BELGIAN GARDENS",QLD,4810,25/09/2020,
PR-40023849,,"JUMPING BEAR BUSINESS PTY LTD as Trustee for Jumping Bear Business Investment Unit Trust",,"70 Woodlark Cres",PARKINSON,QLD,4115,13/10/2020,
PR-40023866,,"SPARROW NEST EARLY LEARNING 100 PTY LTD","Sparrow Early Learning","PO BOX 32","CANNON HILL",QLD,4170,30/09/2020,
PR-40023877,,"Hamdullah PTY LTD",,"36 Zuleikha Drive",UNDERWOOD,QLD,4119,18/09/2020,
PR-40023880,,"HARMONY HOPE ISLAND PTY LTD","HARMONY EARLY LEARNING JOURNEY HOPE ISLAND","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,09/10/2020,
PR-40023883,,"HARMONY SPRINGFIELD PTY LTD",,"Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,02/09/2020,
PR-40023892,,"CHERMSIDE CUBBYHOUSE MONTESSORI PTY LTD ATF Mt Gravatt Montessori Centre Trust","Chermside Cubbyhouse Montessori Pty Ltd","PO BOX 189",SHERWOOD,QLD,4075,16/12/2020,
PR-40023897,,"Coomera Education Pty Ltd atf The Coomera Childcare Unit Trust","Elephas Education Coomera","416 Foxwell Road",COOMERA,QLD,4209,17/09/2020,
PR-40023951,,"Ridgeview Grand Central Pty Ltd ATF for Ridgeview Grand Central Trust","Ridgeview Grand Central Pty Ltd ATF Ridgeview Grand Central Trust","PO Box 952","SOUTHPORT BC",QLD,4215,11/09/2020,
PR-40024008,,"CHANCELLOR STATE COLLEGE P&C ASSOCIATION",,"Chancellor Park State Prim Sch, 8 Scholars Dr","SIPPY DOWNS",QLD,4556,29/09/2020,
PR-40024012,,"LITTLE WALLABIES FAMILY DAY CARE PTY LTD",,"7 Earls Ct","HERITAGE PARK",QLD,4118,17/11/2020,
PR-40024014,,"D.M.R. Developments Pty Ltd ATF Bayside Early Learners Pialba Trust","Bayside Early Learners Pialba","72 Exeter St",TORQUAY,QLD,4655,24/09/2020,
PR-40024030,,"NAMBOUR STATE COLLEGE P & C ASSOCIATION",,"Nambour State School, 70 Coronation Ave",NAMBOUR,QLD,4560,29/10/2020,
PR-40024034,,"ISLAMIC COLLEGE OF BRISBANE LIMITED","Islamic College of Brisbane","PO Box 1769",SPRINGWOOD,QLD,4127,15/10/2020,
PR-40024050,,"Paperbark Early Learning Pty Ltd","The Creek Childcare Centre","CLEAVE ACCOUNTING, SUITE 1, 270 Robinson Rd",GEEBUNG,QLD,4034,13/10/2020,
PR-40024068,,"Myada Mahgoub Aburas","Blissful family daycare","22 Bilby Place",DOOLANDELLA,QLD,4077,27/10/2020,
PR-40024103,,"Julie Anne Rose",,"8 Alma St",SOUTHPORT,QLD,4215,19/10/2020,
PR-40024143,,"EB RISE PTY LTD","Happy Hearts Child Care and Kindergarten Park Ridge","PO Box 2328",RUNCORN,QLD,4113,07/01/2021,
PR-40024150,,"PMI Ashgrove Pty Ltd","PMI Ashgrove","Level 1, 168 Edward Street",BRISBANE,QLD,4000,15/10/2020,
PR-40024152,,"GLOBAL KOALA PTY LTD","Global Koala","PO Box 10737","SOUTHPORT BC",QLD,4215,30/10/2020,
PR-40024181,,"Andrew David Lock",,"U 2  20 Wayville Pl",ROBINA,QLD,4226,22/10/2020,
PR-40024198,,"Next Gen Early Learning Holdings Pty Ltd as Trustee for Next Gen Early Learning Holdings Unit Trust",,"1 Dandaloo Court",PIMPAMA,QLD,4209,22/10/2020,
PR-40024200,,"LITTLE EMU OPERATIONS PTY LTD","Little Emu Early Learning Campus","17 King St","ALEXANDRA HILLS",QLD,4161,23/10/2020,
PR-40024223,,"12th Edge Pty Ltd ATF 12th Edge Unit Trust","12th Edge Pty Ltd ATF 12th Edge Unit Trust","PO Box 952","SOUTHPORT BC",QLD,4215,19/10/2020,
PR-40024241,,"CC INNOVATION PTY LTD as Trustee for The Kinder Trust","LEAD Childcare","PO Box 201",KALLANGUR,QLD,4503,06/11/2020,
PR-40024256,,"THE CUBBY HOUSE COMMUNITY PTY LTD","The Cubby House Playschool","PO Box 166",CHINCHILLA,QLD,4413,05/01/2021,
PR-40024298,,"The Real Group Foundation LTD","The Real Group Foundation LTD","PO Box 216",YEPPOON,QLD,4703,30/11/2020,
PR-40024304,,"Learn n' Play Day Care Pty Ltd","Learn n' Play Day Care Pty Ltd","11 Amethyst St",ROCHEDALE,QLD,4123,06/11/2020,
PR-40024318,,"EDUCARE21 PTY LTD","Educare21 Family Day Care","94 Laurel Oak Dr",ALGESTER,QLD,4115,17/12/2020,
PR-40024319,,"The KK Redbank Pty Ltd as Trustee for The KK Redbank Trust","Kalaidoscope Kids Early Learning Centre Redbank","PO Box 5518","WEST END",QLD,4101,05/11/2020,
PR-00010591,,"JOY ELC OPERATIONS PTY LTD ATF Joy ELC Operations Unit Trust","Joy Early Learning Centre","PO BOX 191","NEW FARM",QLD,4005,09/05/2025,
PR-00010603,,"JAJ ELC PTY LTD","Daisy Lane Early Learning","PO BOX 125","INDOOROOPILLY CENTRE",QLD,4068,28/03/2025,
PR-00010617,,"SUNRISE TO STARS PTY LTD","Sunrise To Stars","186-206 DIDDILLIBAH RD",WOOMBYE,QLD,4559,25/03/2025,
PR-00010654,,"AKS & MA Pty Ltd ATF AKS & MA Trust","Ripley Kids Early Learning Centre","PO BOX 1130","SUNNYBANK HILLS",QLD,4109,28/05/2025,
